Gene,ETOH_DMSO_R1,ETOH_MRTX_R1,Tam_DMSO_R1,Tam_MRTX_R1,ETOH_DMSO_R2,ETOH_MRTX_R2,Tam_DMSO_R2,Tam_MRTX_R2
Gm30238,3.411056229,4.685115149,4.777983455,3.966006149,3.754514997,4.373250014,4.729595549,4.525919688
Gm30262,6.621224374,6.213830993,5.410810644,4.135676331,6.976880807,6.423147856,5.146128137,3.830110394
Gm30270,3.791782327,4.101526745,3.730501544,4.822958806,4.142578419,4.151017534,4.667934831,4.525919688
Gm30275,0,0.964193439,3.096441072,1.9728693,0,0,0,1.466240516
Gm30301,2.074650594,2.936742981,1.530203421,0.981969675,2.633868519,1.571641822,1.077266385,2.178242633
Gm30414,7.120333525,6.656097487,6.659326317,5.846976938,7.306041728,7.013549514,6.54121805,6.34370862
Gm30437,1.050193754,0,1.530203421,2.968297496,1.624219046,1.571641822,2.114401213,3.53332125
Gm30455,4.850049602,4.630773111,5.089356119,5.212605428,4.57955894,4.565775125,5.573539236,5.576514623
Gm3052,1.050193754,2.74541698,3.730501544,4.77237795,0,1.985005555,4.229630007,4.286260155
Gm30624,5.904350097,5.420980522,5.276694378,3.966006149,5.144267307,5.439862462,5.003645305,4.952853574
Gm30639,3.086725277,2.936742981,2.927693521,3.42647974,3.861746085,1.985005555,2.937383043,3.63918141
Gm30698,2.401420696,1.537020172,3.247501513,1.9728693,2.857634183,2.982491259,2.443642934,2.652837165
Gm30806,5.453923055,5.138937712,5.533512723,5.846976938,5.890375402,5.534990448,6.125612269,6.212664538
Gm30849,2.074650594,2.264203111,1.938247551,1.9728693,2.044089349,0.990021039,2.937383043,1.865726534
Gm30893,2.074650594,3.1056412,4.727462298,5.009218456,1.624219046,2.790205635,4.141638214,4.911195735
Gm30961,2.074650594,3.1056412,2.516182617,2.77630642,2.044089349,2.790205635,1.687091337,3.159232406
Gm30970,3.086725277,3.393653009,2.927693521,2.77630642,3.051308336,1.985005555,2.937383043,3.294995241
Gm31024,1.651506794,0,3.384233317,3.42647974,1.029542097,2.305928457,4.465363955,3.159232406
Gm31036,3.257985693,2.936742981,3.730501544,3.873049614,3.222033221,2.305928457,3.596975923,4.076138795
Gm31105,2.667674102,3.25682234,4.009537519,5.456380669,2.633868519,4.228961122,3.45815989,4.632304753
Gm31166,5.095715428,4.836843266,3.247501513,3.666974962,4.515315118,4.565775125,3.596975923,4.469632952
Gm31249,1.050193754,3.1056412,1.938247551,2.554785542,0,0,1.687091337,1.865726534
Gm31251,3.257985693,2.524781453,1.530203421,1.9728693,1.624219046,2.568292345,2.114401213,1.466240516
Gm31300,4.180539918,3.393653009,3.247501513,2.968297496,3.861746085,2.568292345,2.711532574,1.466240516
Gm31332,3.257985693,2.264203111,1.938247551,0.981969675,1.624219046,2.305928457,1.077266385,0.911886927
Gm31342,3.257985693,0.964193439,1.938247551,0,0,0,0,0
Gm31356,1.050193754,0.964193439,1.938247551,2.77630642,2.044089349,0.990021039,2.711532574,2.434968089
Gm31363,2.401420696,2.524781453,1.938247551,2.554785542,3.051308336,3.303915968,0,0.911886927
Gm31408,0,2.524781453,1.530203421,1.9728693,0,1.985005555,1.077266385,2.652837165
Gm31410,3.675690319,4.515533794,4.675107557,3.666974962,4.142578419,4.30290867,4.667934831,4.580092609
Gm3150,3.675690319,3.25682234,3.509120784,3.42647974,3.861746085,2.982491259,3.45815989,3.294995241
Gm31504,1.050193754,0.964193439,0.959126774,2.292970411,1.624219046,1.571641822,0,3.159232406
Gm31513,2.401420696,3.839316169,2.255963294,3.551732836,4.142578419,3.152136624,3.132616228,2.434968089
Gm31619,1.651506794,4.019306936,3.922387411,3.966006149,2.368909375,3.441236399,4.141638214,3.998699243
Gm31645,4.486467174,4.253117746,4.009537519,6.030348737,4.377550547,4.788047569,4.900185226,5.071062237
Gm31659,4.618107928,2.936742981,3.922387411,3.137713623,3.754514997,4.228961122,2.114401213,3.737802088
Gm31683,3.899224286,3.393653009,4.091721638,3.873049614,3.374675903,3.566614686,3.840000937,4.350009503
Gm31718,5.797303689,5.683739742,5.591159979,5.895050813,5.78532989,5.934494123,6.125612269,5.970516221
Gm31728,1.651506794,2.264203111,0,2.554785542,1.624219046,1.985005555,0,2.652837165
Gm31749,1.050193754,1.537020172,1.938247551,1.560871642,1.624219046,2.305928457,2.443642934,2.842080403
Gm31774,1.651506794,2.936742981,2.255963294,1.560871642,1.624219046,1.571641822,0,0.911886927
Gm31793,4.553788499,4.323330428,4.564328613,3.966006149,3.512702516,4.30290867,4.141638214,4.350009503
Gm31805,3.791782327,5.177359032,5.378432224,5.456380669,5.010837422,5.068028442,5.573539236,5.144808521
Gm31812,2.667674102,2.74541698,2.255963294,2.554785542,2.044089349,2.568292345,2.937383043,3.159232406
Gm31814,4.738734904,6.232197459,5.87263428,6.072768111,5.010837422,5.708273489,5.190658097,6.279673956
Gm31834,4.092724932,3.740133422,4.009537519,5.009218456,4.303398811,4.624635221,5.052719839,4.82408794
Gm3200,6.401272396,5.483646022,4.620781109,3.289309488,5.701200683,4.934819288,3.94770773,4.286260155
Gm32006,2.074650594,0,3.096441072,1.560871642,2.044089349,1.985005555,3.596975923,2.178242633
Gm32031,5.522744199,4.97412177,5.204651212,5.356903293,5.304909642,5.109831678,5.003645305,5.314196525
Gm32122,3.999216326,4.019306936,3.247501513,2.968297496,4.57955894,3.441236399,3.72359965,2.178242633
Gm32200,5.381653748,6.709511242,6.409863038,7.764775842,5.516619647,6.609532887,6.558311616,7.433739196
Gm3222,6.027872306,5.214783616,5.128820496,3.42647974,5.9644263,4.838648818,4.667934831,4.350009503
Gm32256,3.411056229,3.25682234,1.938247551,2.554785542,3.754514997,2.982491259,2.937383043,2.842080403
Gm3226,6.918034213,7.067554282,6.487815659,6.072768111,7.247923271,6.59488819,6.656826378,5.970516221
Gm32261,4.850049602,5.017124303,4.727462298,4.822958806,5.266394682,5.372770085,4.845532959,4.632304753
Gm32358,1.050193754,2.264203111,0.959126774,1.9728693,2.044089349,2.305928457,1.077266385,3.009353972
Gm32391,6.652273348,7.04695159,6.088171903,6.54905641,6.51727147,7.056937549,6.318541516,6.506422379
Gm32441,2.401420696,3.25682234,4.243251938,5.1741574,2.368909375,3.681962772,3.596975923,4.778478916
Gm32611,4.180539918,4.737484369,2.927693521,0,4.515315118,3.788767283,1.077266385,0
Gm32655,2.892361419,2.524781453,2.255963294,3.42647974,3.374675903,2.982491259,2.443642934,3.53332125
Gm32687,4.341597482,4.515533794,4.874009225,4.77237795,4.054904328,4.30290867,5.100179829,4.632304753
Gm32699,3.086725277,3.518622938,4.964040444,4.964859109,3.63866916,3.152136624,4.952842497,5.108406539
Gm32856,7.999167332,7.798158061,7.698809414,7.471707701,7.76557622,7.363797622,7.649659692,7.573825298
Gm32899,1.651506794,1.537020172,0.959126774,1.9728693,3.861746085,0,2.711532574,0
Gm32913,1.651506794,2.74541698,0.959126774,2.292970411,1.624219046,0,1.687091337,2.842080403
Gm32926,4.180539918,4.630773111,2.927693521,3.873049614,3.222033221,3.888207015,3.304550997,3.159232406
Gm32934,1.050193754,2.524781453,1.938247551,2.968297496,2.368909375,1.985005555,1.077266385,1.466240516
Gm33023,2.892361419,1.537020172,1.938247551,2.77630642,2.857634183,3.981232466,2.937383043,0.911886927
Gm33035,3.257985693,3.740133422,0.959126774,0,4.054904328,3.981232466,0,0
Gm33044,2.074650594,2.936742981,2.736560896,3.42647974,3.222033221,2.568292345,2.114401213,2.652837165
Gm33046,2.892361419,2.936742981,3.247501513,2.554785542,2.857634183,3.566614686,2.114401213,3.294995241
Gm33049,3.086725277,1.537020172,2.516182617,0,2.044089349,0.990021039,2.711532574,0.911886927
Gm33051,4.738734904,5.388596566,4.009537519,3.966006149,5.266394682,5.024977687,3.840000937,1.865726534
Gm33055,3.999216326,1.94595129,3.509120784,4.488870016,2.368909375,1.571641822,4.603520614,3.916866015
Gm33103,4.795465582,5.420980522,4.564328613,5.488071785,4.914494415,5.838301235,4.141638214,5.108406539
Gm33195,3.999216326,4.323330428,4.826795127,4.213571538,4.054904328,4.373250014,3.45815989,4.286260155
Gm3320,3.999216326,3.1056412,4.091721638,2.292970411,3.754514997,3.681962772,3.596975923,1.466240516
Gm33248,5.183353988,4.323330428,5.128820496,3.773688629,3.512702516,4.068621226,5.003645305,4.149632523
Gm3325,5.65125739,5.736158016,6.275654423,5.664857416,5.266394682,5.652793294,6.338468319,5.798395178
Gm33302,2.892361419,0.964193439,2.255963294,0,3.051308336,3.152136624,1.687091337,1.466240516
Gm33318,6.905202631,6.19522769,6.344318785,5.250055353,6.672616191,6.247021001,5.82022263,5.345811973
Gm3336,9.072924656,8.592994624,8.994035391,8.290255123,9.448574906,8.862658349,8.980012524,8.184950008
Gm33378,2.074650594,2.524781453,1.530203421,2.292970411,2.633868519,3.152136624,2.937383043,3.294995241
Gm33424,7.490449197,7.810433698,8.596750014,9.473536571,7.946992745,8.24682459,9.054187386,9.584791785
Gm33460,3.411056229,4.323330428,4.874009225,5.212605428,4.811254298,4.565775125,4.729595549,4.580092609
Gm33466,1.050193754,1.94595129,3.624053349,3.289309488,1.029542097,1.985005555,3.94770773,4.076138795
Gm33489,3.411056229,6.213830993,5.007033214,5.286557687,2.857634183,4.980602657,4.667934831,5.345811973
Gm33586,3.899224286,3.740133422,2.516182617,1.560871642,4.303398811,3.788767283,3.132616228,2.178242633
Gm3362,4.092724932,3.839316169,4.380368515,4.822958806,4.641063504,4.373250014,3.94770773,4.286260155
Gm3363,2.074650594,2.264203111,0.959126774,3.289309488,3.051308336,2.790205635,1.687091337,2.842080403
Gm3365,5.711461345,5.099465108,5.204651212,4.053334092,4.054904328,4.887535249,5.233854657,5.24880802
Gm33667,1.651506794,0.964193439,1.938247551,1.560871642,2.044089349,1.571641822,2.937383043,1.466240516
Gm33694,5.955034981,5.214783616,3.730501544,2.968297496,6.03486115,5.068028442,2.711532574,3.009353972
Gm3375,4.341597482,4.97412177,4.564328613,5.797245748,4.914494415,5.472273758,5.275795355,5.032725528
Gm33782,0,1.537020172,2.516182617,3.873049614,0,0,2.711532574,3.419073943
Gm3379,4.795465582,4.101526745,3.922387411,3.966006149,5.010837422,4.373250014,4.788728556,3.009353972
Gm33887,3.675690319,3.518622938,5.048781774,4.424812223,2.633868519,4.151017534,5.146128137,5.465769876
Gm33989,7.87305112,8.341321551,8.464184413,8.53366347,7.702060933,8.088570098,8.289648267,8.660813032
Gm34091,0,1.94595129,0,1.560871642,0,3.441236399,1.687091337,1.865726534
Gm34121,2.892361419,2.936742981,3.509120784,4.357777476,4.054904328,3.788767283,4.229630007,4.778478916
Gm34150,5.588431293,5.656798658,4.919727019,5.212605428,5.812316981,5.534990448,5.146128137,4.525919688
Gm34157,2.401420696,1.537020172,2.516182617,4.287475537,3.512702516,3.303915968,3.304550997,4.469632952
Gm34189,3.549432527,1.537020172,1.530203421,2.554785542,3.512702516,2.305928457,2.114401213,2.178242633
Gm34220,4.553788499,4.884069139,4.964040444,5.822325618,5.226823237,5.189970893,5.190658097,5.281872698
Gm34235,2.074650594,1.94595129,2.255963294,3.873049614,2.044089349,1.571641822,1.077266385,3.63918141
Gm34256,4.902643516,5.099465108,5.410810644,5.134656606,5.226823237,5.189970893,5.573539236,5.314196525
Gm34294,4.180539918,4.019306936,4.16947533,3.966006149,4.303398811,3.303915968,4.536095438,4.286260155
Gm34331,3.791782327,2.74541698,3.730501544,2.968297496,3.961555469,3.303915968,3.304550997,1.865726534
Gm34343,1.050193754,1.537020172,2.736560896,2.292970411,1.029542097,0.990021039,1.687091337,2.652837165
Gm3435,3.086725277,3.932116692,2.516182617,4.053334092,3.512702516,3.981232466,2.711532574,3.294995241
Gm3436,3.086725277,2.936742981,3.509120784,3.551732836,2.857634183,2.790205635,3.596975923,3.294995241
Gm34552,1.050193754,0.964193439,1.530203421,1.9728693,1.624219046,1.985005555,2.114401213,2.652837165
Gm34583,2.074650594,0,1.530203421,1.560871642,3.051308336,0.990021039,2.114401213,0
Gm34590,3.411056229,3.25682234,3.096441072,3.666974962,4.225228331,4.151017534,1.687091337,3.419073943
Gm34639,1.651506794,3.1056412,0.959126774,1.560871642,2.633868519,1.571641822,1.687091337,2.842080403
Gm34655,2.892361419,3.839316169,3.384233317,4.053334092,3.222033221,2.568292345,3.132616228,3.63918141
Gm34667,3.999216326,3.393653009,3.624053349,1.9728693,3.961555469,3.981232466,3.840000937,3.009353972
Gm34730,3.899224286,3.839316169,4.505576862,4.135676331,4.963469991,4.504411093,4.047929096,4.469632952
Gm34821,1.651506794,1.537020172,3.922387411,3.873049614,1.624219046,2.568292345,3.94770773,3.63918141
Gm34829,4.486467174,2.74541698,2.927693521,0.981969675,3.051308336,1.571641822,2.114401213,0.911886927
Gm34917,2.667674102,2.524781453,2.927693521,2.968297496,3.051308336,2.568292345,3.840000937,3.419073943
Gm34934,3.899224286,4.884069139,4.874009225,5.719279038,3.374675903,4.30290867,4.141638214,4.682693114
Gm34961,3.257985693,2.936742981,2.255963294,3.42647974,3.051308336,3.981232466,1.687091337,2.178242633
Gm35013,3.411056229,1.537020172,2.927693521,1.560871642,2.044089349,1.985005555,2.443642934,2.842080403
Gm35019,3.549432527,3.740133422,3.730501544,3.966006149,5.056698968,3.788767283,4.141638214,3.916866015
Gm35048,1.050193754,0.964193439,1.938247551,0.981969675,0,1.571641822,4.047929096,2.652837165
Gm35066,4.679681785,4.454267698,4.964040444,5.134656606,4.641063504,4.565775125,5.468952542,5.549615167
Gm35082,6.852703644,6.35460488,6.645787307,5.797245748,7.406867825,6.748341906,5.902840869,6.049442383
Gm3511,4.953387349,4.788019008,4.091721638,3.966006149,5.144267307,5.109831678,4.536095438,4.076138795
Gm35248,1.651506794,1.537020172,2.927693521,2.554785542,2.633868519,1.985005555,2.114401213,2.434968089
Gm35268,3.549432527,2.524781453,1.938247551,2.292970411,3.051308336,3.566614686,3.304550997,0
Gm35279,0,0.964193439,1.530203421,1.9728693,1.029542097,1.571641822,2.937383043,1.865726534
Gm35315,8.420329681,8.276431811,7.961779162,7.684984502,8.530005115,8.634658644,7.78650993,7.683058472
Gm35330,3.549432527,3.518622938,4.564328613,3.773688629,3.754514997,3.681962772,4.667934831,4.286260155
Gm35339,5.00240685,5.452653491,4.727462298,5.549439061,5.010837422,5.302404758,5.146128137,5.144808521
Gm3534,6.097208355,5.483646022,4.313438592,4.053334092,5.266394682,5.228430702,4.845532959,4.076138795
Gm35340,6.267299142,5.513986738,4.313438592,2.968297496,5.915483733,5.189970893,4.603520614,2.652837165
Gm35404,2.074650594,0,2.516182617,1.560871642,2.857634183,0.990021039,2.711532574,0.911886927
Gm35405,1.651506794,0.964193439,1.530203421,1.560871642,1.624219046,2.982491259,0,0.911886927
Gm3555,3.086725277,2.264203111,0.959126774,1.560871642,1.624219046,2.568292345,0,2.178242633
Gm35550,1.050193754,1.537020172,1.530203421,2.292970411,3.222033221,2.790205635,2.711532574,1.865726534
Gm35551,2.892361419,2.936742981,3.829632355,3.42647974,3.754514997,3.566614686,2.937383043,2.434968089
Gm35558,1.050193754,1.94595129,2.736560896,3.773688629,2.044089349,2.568292345,2.114401213,3.419073943
Gm35610,4.486467174,4.630773111,2.736560896,0.981969675,4.756724737,4.624635221,2.443642934,2.434968089
Gm35612,3.257985693,3.740133422,3.247501513,3.873049614,3.051308336,4.228961122,2.114401213,2.842080403
Gm35638,4.180539918,3.518622938,3.922387411,2.77630642,3.63866916,3.981232466,2.443642934,3.159232406
Gm35692,2.892361419,3.740133422,4.009537519,3.137713623,4.57955894,4.504411093,2.443642934,3.294995241
Gm35696,6.812036406,6.498113846,6.472558456,6.339193281,7.166600403,6.666668884,6.318541516,5.798395178
Gm3571,6.226619266,6.078269842,4.826795127,5.286557687,6.71613521,6.355254961,5.052719839,5.032725528
Gm35781,1.050193754,2.936742981,2.927693521,3.873049614,2.368909375,2.305928457,1.687091337,2.652837165
Gm35818,3.549432527,2.264203111,3.247501513,0,3.374675903,1.985005555,1.687091337,0
Gm35853,4.486467174,4.685115149,4.919727019,4.135676331,4.811254298,5.338016374,5.275795355,4.580092609
Gm35857,3.675690319,3.1056412,3.247501513,4.135676331,4.225228331,3.788767283,3.840000937,3.53332125
Gm35867,2.401420696,1.94595129,2.516182617,2.968297496,2.857634183,1.571641822,3.72359965,0.911886927
Gm35974,1.651506794,1.537020172,3.730501544,2.77630642,2.044089349,1.571641822,3.596975923,3.737802088
Gm35986,3.791782327,1.94595129,3.247501513,3.289309488,4.142578419,3.441236399,3.596975923,2.178242633
Gm36026,3.411056229,4.019306936,5.128820496,5.286557687,3.861746085,4.980602657,5.39476331,5.84338855
Gm36033,4.902643516,5.786738331,6.441551291,6.578795943,5.729792332,5.838301235,6.778515483,6.492365629
Gm3604,4.486467174,5.177359032,5.473465776,5.423977741,5.010837422,5.406706254,5.052719839,5.679361031
Gm36129,2.667674102,2.936742981,0,0,1.624219046,1.985005555,0,0
Gm36180,3.791782327,2.524781453,0.959126774,0.981969675,1.029542097,2.305928457,1.077266385,1.865726534
Gm36220,6.712435793,6.642429229,7.212226109,6.745404915,7.635620063,7.431298921,6.930663169,6.463834453
Gm36236,0,0,1.530203421,3.289309488,2.633868519,2.790205635,2.443642934,2.842080403
Gm3625,3.791782327,3.839316169,4.009537519,4.213571538,2.857634183,4.151017534,4.845532959,4.731380815
Gm36264,0,1.537020172,1.938247551,3.289309488,1.624219046,2.305928457,2.443642934,1.865726534
Gm36266,5.740646681,6.467433877,5.533512723,6.471909577,6.011762852,6.189698442,6.00611733,5.798395178
Gm36279,1.050193754,1.94595129,2.255963294,0.981969675,2.044089349,0.990021039,2.937383043,0.911886927
Gm36283,5.769253294,5.994674408,6.026822866,6.705521552,5.729792332,6.355254961,6.030821246,6.087343189
Gm36287,2.401420696,2.74541698,4.620781109,3.137713623,4.142578419,3.681962772,4.603520614,3.159232406
Gm36298,5.095715428,5.388596566,5.87263428,5.964285247,5.101147436,5.934494123,5.275795355,5.654328574
Gm36371,4.618107928,4.454267698,4.243251938,4.213571538,4.57955894,4.228961122,4.390985108,4.41106072
Gm36377,2.074650594,4.515533794,5.962748717,6.564002806,3.222033221,4.887535249,6.29833562,6.534131553
Gm36401,4.263315024,4.737484369,4.313438592,3.42647974,4.963469991,4.838648818,3.840000937,3.419073943
Gm36411,0,2.264203111,1.530203421,1.560871642,1.624219046,2.982491259,1.077266385,2.434968089
Gm36426,3.899224286,4.884069139,4.16947533,5.134656606,4.515315118,3.441236399,5.573539236,4.580092609
Gm36440,5.183353988,6.176381364,5.276694378,6.975223261,5.549070101,6.109543663,5.92936132,6.419951002
Gm36445,6.267299142,5.786738331,5.751448646,5.519081693,5.701200683,5.150457663,5.606781859,5.407037356
Gm36457,3.791782327,4.179312381,3.509120784,4.550204058,4.054904328,4.565775125,3.94770773,4.41106072
Gm36496,2.401420696,2.74541698,0,0,0,1.571641822,1.687091337,0
Gm36501,1.651506794,1.537020172,0.959126774,1.9728693,2.044089349,2.790205635,2.443642934,0.911886927
Gm36569,3.257985693,3.25682234,4.380368515,4.135676331,3.512702516,2.568292345,4.603520614,3.916866015
Gm36582,7.164076819,6.846953324,9.551980141,7.607751081,6.826149723,7.208925705,9.451873668,7.963383593
Gm36627,4.341597482,4.101526745,5.801150963,5.052254449,3.512702516,3.888207015,5.573539236,5.465769876
Gm36638,2.667674102,2.74541698,1.530203421,1.560871642,1.624219046,1.571641822,1.687091337,3.294995241
Gm36640,1.651506794,3.25682234,4.009537519,3.289309488,2.633868519,2.305928457,3.94770773,4.149632523
Gm36660,5.797303689,5.85943166,5.128820496,4.550204058,5.144267307,5.024977687,4.465363955,5.214967731
Gm36677,1.050193754,3.393653009,3.247501513,3.773688629,2.368909375,3.303915968,3.72359965,4.219563117
Gm36684,4.738734904,5.058882069,4.505576862,5.423977741,5.101147436,5.472273758,5.39476331,5.24880802
Gm3671,2.667674102,1.537020172,0.959126774,2.292970411,2.044089349,2.790205635,2.114401213,0
Gm36718,3.086725277,3.393653009,4.243251938,4.77237795,2.044089349,2.790205635,4.312562184,3.830110394
Gm36738,6.682668155,7.04695159,5.825374418,6.650568427,6.915978139,6.945918186,5.732584179,6.588002666
Gm36757,2.401420696,3.1056412,3.829632355,3.551732836,3.051308336,1.985005555,3.132616228,2.434968089
Gm36787,4.795465582,4.179312381,5.128820496,4.919092435,4.86379765,4.735606811,5.356187179,5.281872698
Gm36839,3.257985693,3.393653009,3.247501513,4.053334092,3.512702516,2.790205635,2.937383043,3.419073943
Gm36908,1.050193754,1.94595129,3.922387411,1.9728693,2.044089349,1.571641822,4.390985108,3.009353972
